uid,identifier
88391,helenwiggins2251940
51548,nelsonkay911948
44057,barbiegay1171956
45328,maewertz8221984
62198,opalgabor8211956
45866,marshahughes8241992
21067,luciosteffan8271938
27197,russellhaynie4161987
38146,williewatson1281959
68048,kimberlymclean7201954
94479,willsmith9241938
1318,chrispowell3291944
6502,warrencue5301958
71439,judylyon10251978
42655,annordonez1211995
22097,peggyrodriguez4261943
56787,lenarobison12251967
45445,sylviacates6281977
44782,susanking11261984
60870,luishunley10211998
3271,mildredstaley181940
80126,paulhowe781993
15642,gloriacarter1271958
23968,joshuabarnes2101986
4779,jamesmunson12261950
83164,guyhudson411948
87840,paulabates892002
50003,kylemccabe6181974
40279,avaweitzel9181950
20896,maryspivey531966
98492,murielbrown12271967
18808,paulineclark6171965
18126,johnlee3211937
28303,edwardcampos3201948
84872,jesseholler9281954
53208,josephflory8271937
33283,janellemaynor7261998
76480,paulharris5141950
1360,irmawhite3211937
29053,tysonhouse5211967
31228,stevenlawson12171964
4535,lindadunn1251987
79032,patriciaegan9131974
98537,carolynbutler3271957
88802,kathydavis3281956
13533,lorettalange4221966
47559,earlday821979
4802,donnafitzgerald6291946
91224,johnbush7261981
21071,annatorres10171960
49165,katherineyoung8271959
32770,isaachines5221968
62381,leomills5301991
71204,alicewhite10221984
97208,benniedoby8121980
64213,dellamartin211963
38520,eddymiller12311974
30207,raymondmccoy8121983
39037,josephinemiranda10161997
21579,emmettaldrich10201985
47070,scottriley9242001
67861,chasemiller4211963
4340,joyreid271942
66445,chadsmith9281943
3867,josebrinkley9221947
63826,mittiewallace7271940
62585,marialansberry411977
80562,crystalclemmer6121950
42857,alicelowe861945
40214,wandabrown6131990
72102,leroysmith1271964
82814,anniejay281945
14847,donmccombs1121993
65600,gusallan811950
48233,courtneybecker2281975
44925,michaelgray1261937
26286,judithmace12301994
8226,robertwilliams1051944
19733,daleroe4131992
92302,salvadorgoodman611987
91316,eddieclark12271943
27759,sandramathis1211953
2278,michaelstone141960
70790,johnprins671960
2876,williamwert1241957
36321,wandasmith8221938
99495,maryhill11241953
71873,michaelmccary181940
48566,joannhicks12141973
27344,chassidyhorner5131978
23592,danadorsey2271960
74522,stephaniemiller3291965
65063,joanwilliams7161990
41390,maryflowers7291988
32975,marythacker2171980
93690,cynthiaunderwood12291953
47516,jonathanbaker12251993
56073,eddiesmith781974
91534,deliabrown8101994
45527,benjaminmeyers9171968
46804,mikesearle261958
5115,wandahaley261976
93959,janisgutierrez1281960
93948,jackiehudson421980
17091,jacquesfoust10161947
43900,marywhitten411964
7981,ronaldstokes5261948
44991,joseturpin131985
59570,freddyjohnson9161983
71274,leehall2131964
72685,austinbelford10211954
40851,johnparnell221941
67201,robinmiller10281973
49074,brucehill5141977
30179,debrajones311974
66878,shawnyoung732001
27207,jasonrodgers5201982
2023,thomasmchugh8231959
90188,jesusmcclain12281963
42078,ronaldshafer6201990
1093,jamesmorgan7221992
12297,kenthandy10211954
85862,marydavis1171980
63073,vancebell9201937
41486,josephtaylor3121995
44058,jerrynichols12251971
58525,donnabourne6251971
96402,joehenry8151982
33032,juanrussell4231950
68464,chriscole811993
62690,angelicawoods3221966
25992,michaelross7151937
12150,debrascott1241983
37907,josephwilson2251941
93631,marilynrhoades11261973
50038,marialovett591972
63375,jesseterry10161952
3834,dorissmith12241943
865,carolaustin6201971
66387,ericmcguire4271990
99936,leeyoung10261964
97578,robinrichardson541939
54487,jamesharalson7281950
3694,jeffreyloy4121940
10001,kevinwillett12261963
88636,seanwilkins3241945
53348,justinrose1261997
17387,stanleyperez10181956
2006,darlenedillinger3101972
11482,stephencollins8231965
53417,mariadennis8211976
51379,chestermayhall7311963
98846,johnthomas12271976
71732,williamgrey1141972
97233,angelaperry1241997
72181,mariawoodcock10131955
92401,warrengoldston7101995
93108,annarodriguez371947
99372,raymondscott12201995
21796,lakeshamason2291988
56185,mariawood181967
89939,debrataylor4151993
61491,lorettaharmon4171983
13455,ivafoster7251969
35823,geraldcrowe10281990
88527,jesuswhitley3181940
65223,ruthewers532002
82406,paulinetack3291964
78015,tresaguertin7291948
2561,marioreyes1021994
69265,johnwalker12261988
39075,davidtorres4281993
22680,russellcannady8241980
83633,marianshelton9131958
81628,brendabaer311998
54565,aprilsteelman6141957
59886,carldavis8251983
37155,rosettachappell9281966
6911,lindsaygreen12311967
1729,kathryndillon621956
8575,kenhill7251969
49020,anthonywilliams5221964
88633,shirleybrown3251955
59188,thomascurrin2101966
94157,josecesar3201941
96775,pedromays8261949
41984,mariosamsel831958
16134,heiditaylor10171938
93091,davidchampine8251988
44606,caroldavis411984
33728,michaeljohnson12261988
91130,rodneysmith4301961
5123,richardjetton1071953
65256,rhondaalber11271946
92553,johnhood11251984
99519,lisalark11231984
91568,patriciadoney1221963
82457,micheleholden711956
2255,jessewaldron3151963
99254,johnpowell1181974
23224,vancecarroll10181977
42676,mariagooden7151946
40965,berthajackson5201969
71489,jamesbeyer6272001
68130,dannyhooks4271993
81611,danielbadgett9101975
15573,ryanmatthies7101998
18055,jameswhite12261978
45415,johnwinter842002
86677,rosaturner5271943
6429,emilioskinner8131948
14884,anniebeal4271962
76788,dorothyhicks1301966
31734,ericmahon1231949
45208,jennyoliver10261951
45502,elbertmorgan4131979
9550,joycemyers3261941
31014,jamesbrown4131995
370,jefferyrush12231986
51151,kimberlystone10201964
96069,frankmiller5121973
63699,richardhinds4261993
20609,jeanamonger1121957
15690,sandradavis6251984
76200,joshuagonzales9151960
38192,jessicanye8241985
28256,jennifersmall8301969
1461,johnwallis1241960
60599,deebrandon1261987
80669,carolynbrady2161977
97941,tammyhimes11231959
93475,garyowens7141959
4941,maryhammock7291975
69306,rosalongacre8121954
80143,joesnyder7261982
37027,pamoverton9211960
