uid,identifier
10479,melissaburden7311953
54974,shawngilson5201942
72068,celinalogan7311955
72194,steveholley3211980
54157,jerrymayes8211938
55315,mildredevans10181953
86691,verawilson11261957
16134,heiditaylor10171938
45784,jasonluther3211992
81221,elsierivas9251966
80011,pattiethomas7121949
63098,susiecole10171953
38142,glorialarson10181965
61067,ronrabin9211945
15022,ginamoreno11271988
89231,nicholaslocke5271992
9052,henryrangel10221987
10554,gregoryprice7221974
11362,cynthiamorgan10241983
91122,johnsiecallahan5181965
19648,beatriceday4151972
64371,josefinacrowell4291972
48420,brandicassell7221960
40151,donaldrice9171955
96105,brandafowler4121938
4535,lindadunn1251987
99372,raymondscott12201995
68333,donaldcarr3161978
5906,stevemotley7301983
96959,maryannmckee9151988
95997,erintravis4201992
91785,aracelilass8271983
20400,richardmckinney611970
7532,dalefontaine7221940
17078,phyllisbrooks3301988
91568,patriciadoney1221963
43333,dennissmith7161939
2999,waynewilkins8211957
83903,jasmineathey3271995
17436,davidcarter12171950
92457,marvinsolis10151969
44676,danielferguson221980
57029,isabelmoore521941
23891,jameswoods2201967
48301,jaywoods1251974
54334,louisslater211975
30169,maryallen5211970
89528,sandramason5281994
80560,luciaisler3271960
9751,seanbartos9261954
35550,billycross2281944
99243,caseyhart10221937
79801,jennyhoss8291952
56239,anitakail11281979
35842,davidburns4251964
48737,lucylane4261998
50121,briangilmore711959
21579,emmettaldrich10201985
1240,johnschultz1121990
28304,hughturner8151982
39142,johnpeters4251986
72765,timothysaunders1231989
3913,jaimewright731942
28991,robertrussell1211995
24046,andrealewis5201940
44844,marcussmith1251943
74436,sallygriffin5221966
70228,jamesstone6171965
95212,bessiehamblen8301959
90678,miltonevans6281989
85554,leeclark12171954
51151,kimberlystone10201964
4771,tracyjones2251994
84872,jesseholler9281954
30629,lindseymoore12151966
23875,miltondavis221958
25530,walterrodas8261984
39025,patriciabrooks8101984
24089,juanperson6151939
54433,aliciaglover4201991
65285,tracysmith8281985
83550,loissmith1281964
75749,ritawilson2151947
94530,ronaldatkins11301959
83658,jimmygarrison12231983
34480,thomasstorer10301945
80394,josesmith791972
92001,lenaross3171968
34031,maryhamblin731981
20217,claudesmiley2101973
88276,kylerichard12211970
98518,colinross3311995
65319,travisgibbs8151947
46443,staceyspann6131966
27759,sandramathis1211953
52640,arthurbrown1281990
69942,annabrooks631968
55142,dawncole6151968
21759,johnwooten7251991
37800,dalehinson4181966
62867,dinawooton9271966
97443,kathystauffer9131958
19389,michellecarr2271968
3834,dorissmith12241943
1718,maudepenn1251983
65682,elaineburton4201977
93738,idajacobson10231949
48989,rudymckinney631993
88710,lindapatterson8121946
73193,marycollins311938
55673,jeremychavez12161953
2331,brianmarshall1131967
78048,jimmymoore1221995
56185,mariawood181967
33350,laurabecker1011966
42691,ronaldrainey10231978
67021,reysims9271966
29689,carolynwright10281996
57458,joanresler9271966
42331,mariasalley3251969
99429,joanterry4261954
1093,jamesmorgan7221992
35429,robertwilliams1021948
34272,jamiebonnell1011965
29411,lylehunt9201968
10241,marydowney9221987
7540,emmadoucette1221979
67922,chaseneville2131944
11589,bettyarvin531960
41044,jonsiler6121949
58287,johngomer6251945
24081,clintonross8201949
576,lindabirge2151963
90289,paulaboucher7251997
27371,riabrown2211984
58694,josefinalane211966
8118,francisclemmer6231937
62356,elvinaduley11221984
39467,tishacastro1241980
31673,rosaball4161978
6623,johngriffin10241960
19182,sandragifford10281944
90150,claudiasadler5181996
36567,davidsalmon10171948
45540,davidlewis6131970
97556,vancemarks6131994
64096,jessicafenton10121993
56749,davidsims6151996
54771,kristinamoore7231998
67765,curtishill6131968
13724,wesleymelvin6181944
77901,joleenrichards211939
17628,lindacurtis4131975
97781,donaldcooper8171983
75541,stevenmartin1281974
12632,louismartin2251948
45823,jamessmith5291987
5193,edwardbanks5231947
6599,zandragourley10181966
58983,garyschott7101947
46631,sheenamorton10161953
82289,leelamar11221948
58764,johnnoe8261951
43266,carolynhager5131975
18313,ramonkitchen1151964
28437,jameshewitt1241988
48905,arthurmiller2261989
68869,braddavis8121983
23492,thomasletson11201948
99837,mariondrake3121953
1595,tiffanymyers9241957
59188,thomascurrin2101966
73773,jeremytaylor8291985
19732,michaelhughes5301957
72955,johntomberlin4171986
52006,joellis7121986
99281,madalynnichols9161988
91372,jordanlouis8201955
42655,annordonez1211995
66307,ivansmith11271940
56951,paulahiner10241983
42222,michelenapier6131947
72458,janicemartin6141960
83815,melissamoran8311990
30635,carlandrews10201973
23908,janicewilson8131984
60524,julioruel10231957
48794,williesmith7221941
23110,gregoryblack121960
37747,stevedavis1141985
71378,franciswilson721961
1652,irmaburke10161938
74605,saralane1211952
70466,earlallen9131970
17232,genevathompson12201967
63165,marylaughter1011979
96483,johnlucas1281969
18570,brianbowens12261947
21648,lynnclark11261948
89400,helenbaker421957
23773,marymilligan311937
83453,bobbiarmstead12271987
21127,joewilson3221986
54764,leolove331978
93984,beatricesalas8161987
28352,sherryseaton4131989
10521,steveperkins10131998
11349,garysanchez7281952
76921,sarahmedley10151947
86677,rosaturner5271943
71141,beverlywilson611989
44022,lilachen1261939
16524,violacoble10241969
88267,juliebeland511996
63821,isabelevans151970
43778,windymiller7261964
73767,robertallen3151983
44506,laurensankey8301984
340,kentonbowie1221954
21851,reynaldajones1241937
8364,doloresbaker8211968
38663,johnbradley8261941
72451,marydavis7291945
58686,johnstewart1211948
69265,johnwalker12261988
