uid,identifier
40979,maudiebrown7181963
76547,shaunperez2271983
34129,johnmorris12291945
66051,kellylewis11281947
50792,jessicarenn4301990
79209,ninasmith12211954
94241,marybourke2241988
47201,rosevargas12181943
48094,bethhoward511968
55102,marytaylor12251963
10723,fredspeier8271966
67338,doramcewan2181970
21997,celiasmith8311965
76856,brendawilson12241996
53820,shirleystearns12201980
12160,rosemullins281993
51498,douglasho10131969
17418,marybess3241971
92753,judynorth1131976
39171,dianneharris6141950
80413,williammathis3251966
96640,juanmacy11281944
73307,taracairns1141963
32062,walterdavis321951
27555,jameshoward7221966
96977,louiseden12201995
82831,arthurpenn7221966
64319,johntaylor811973
24741,johnmiles3251954
3951,velmareyes6281987
68112,jeanharris12291946
61849,dorothydennis12161984
16806,aidemorris6131990
43466,annieriddle1021939
66878,shawnyoung732001
36327,danegiles7271951
56682,marygracey5221958
14932,elkeshaffer11251963
43855,adammoore12141978
20610,dianereavis8121997
83906,annewillis2281967
65616,eleanormackin2241944
18100,michealperry1021959
35177,nicolesmith8231996
63818,thomaslarsen9221947
5534,alicetaylor3301944
92655,donnahall1151993
48111,brucematthews8171950
53549,karonswain1181954
79959,norrisbailey4221945
43865,jamesarnold8261964
4829,marymills8151996
89558,davidliss3261993
6211,kimberlycurrin3151937
35851,rogersmith161957
55941,angelasmith311956
1240,johnschultz1121990
59000,bobbycolter4171948
47815,dorabutcher8201937
82013,robertshay3151937
15683,josephmckinney1271946
27117,patricksmith10221937
47689,billyflores5241946
2120,annbailey1011985
9266,maryjones4201966
23828,stellamooney2281939
54065,lyleburris5181959
7884,randywitter1241969
79287,janetstorch3231997
87591,jeffreymoon321986
27348,karincanon10261997
68323,albertsoto10181952
65281,davidcowan2171945
86947,cynthiacoffey371982
98946,janeking9221960
83026,davidhowell10261948
77603,kylehenson511989
46662,johnalvarado10241997
23643,jameswatkins12181954
47667,hermanatkins291958
