uid,identifier
14555,marylucas321974
55678,doramcintyre2101968
53427,ednajackson911965
11349,garysanchez7281952
34332,susankelley1271956
63700,lisalong1281950
63878,loracuster521997
34744,seanbrink371989
65955,deancarroll3271995
31804,geraldgates12291969
65463,susanbill8101985
56819,donnarivers8221989
95997,erintravis4201992
60872,tonyatravis12151986
74868,evelynhall7231968
86656,lawrencetaylor12161939
19312,joewelch2291988
25329,lelamaloney721996
39290,elizabethbaker211944
62131,garyhyatt611954
68869,braddavis8121983
41519,thomaspadilla10151969
50320,whitneyarias3141969
94020,tinagayle11221958
90289,paulaboucher7251997
61964,sherridavis611972
92401,warrengoldston7101995
77583,anitaholmes721989
68251,davidparks2151944
80540,hollyowens3181995
2106,angelawillett4101954
49744,davidburks1271986
45379,maryshaffer6281967
97909,stevenmorris831993
98280,michellebarrett6201970
44138,denisecooper6121945
37206,craiggil4181942
84467,daleroe1221965
12134,jasonlutz1221939
26742,lindaartis8131950
19152,ethelmorrison5181964
18744,joshbarnett7101952
44925,michaelgray1261937
68130,dannyhooks4271993
56923,janedavis8101954
77000,danaperez4121998
319,juliataylor1271963
41600,milessartor291985
88996,rickylove4171943
12803,davidsmith4291946
74811,lelastowe10131952
33171,peteryoung8221941
45504,guadalupecole8201953
82250,pattityler8201978
11017,johndowler4251965
24324,darleneponce3261953
70548,robertbowen9131954
23968,joshuabarnes2101986
24584,stevewirth3171985
36567,davidsalmon10171948
55766,johnsturges8271946
91316,eddieclark12271943
10942,judithwoods4201939
99655,dontobler6241942
95449,jessicahinton3211963
28352,sherryseaton4131989
63367,deantaylor7141966
29193,brandymorrone2201937
36638,saracastillo3241957
68160,meganbrown2141998
81876,taramay4271995
98560,jerrysims10241977
83317,sandramaudlin8221991
1767,jamesbrown12261945
25144,sharicosey12161938
51814,johnworth8121939
81971,rickiemallon12271960
20609,jeanamonger1121957
14333,toddrichardson1021995
69629,rickyponds1261945
13624,lynnmedina11301945
78480,idalundy10201937
51822,michaelstonge9141966
38207,glendaporter12271954
67597,susanhood2281955
792,clintonwalker1281946
88751,johnhicks7241957
87259,johnburgos911972
98066,miguelortiz1051937
58568,jasontodd1251939
47316,josephheideman7121960
23773,marymilligan311937
26052,danieldecker1251987
9596,michaelmeans121963
75369,timothyhill3161985
38265,edwardgreen411985
68886,randysmith8241994
93153,granthacker3141960
94697,edmundlopez711945
68995,johncassell3251955
50121,briangilmore711959
49779,johnadams7121980
20007,lucyedmonds12271943
59916,donnasorrells4201989
90440,evathomas9161982
40528,dorothysanchez5141958
34272,jamiebonnell1011965
5037,harlanjones1131994
89528,sandramason5281994
69526,josephking7121983
76433,ulysseshart3101952
56856,jerrycannon12211950
52153,albertamorgan211972
35397,arthurlopez7161972
97974,helenguthrie10221969
73052,jamiewiley4171996
32898,henrylacy1221988
79032,patriciaegan9131974
99372,raymondscott12201995
1218,anthonyweaver4211954
68163,andreahess6241981
11445,marycollins6141939
18804,coychandler10141972
35039,scottcrossley621972
96442,leehess1231947
11820,scottbrown8271994
17719,eddiehomes7101967
7207,tiahoward8161995
29255,ryanrice2201987
80394,josesmith791972
77400,glenmartin1201965
65430,dianajones10241969
94018,rosebarrett1221960
44057,barbiegay1171956
77002,montyallan12151939
54203,jennasilver1161997
87866,theresastarr2101989
45281,loripark12261980
3662,marybaker9221973
21361,kevenblack12161983
69732,marydickerson9141952
76283,thomasgowan462002
49212,annastorrs12271988
17001,davidstewart9221985
89575,audreytoman8271965
26058,anthonygodsey9161980
82606,joeyadams10141959
39148,yvonnemorris781938
16882,timothyweaver1281939
91785,aracelilass8271983
97669,amyray10181992
47836,lydiagrady1021996
91678,theresawilliams2281994
69265,johnwalker12261988
28018,adachambers3201957
29050,tyreeadams10221963
72940,jamesmaggard12261956
93162,kennethdavis3311958
10825,davidbrown6291971
44479,timmerrick121983
88612,stacysilva12211978
46329,josephhasler7211953
89542,michaelmeyers2211944
47699,donnasmith711996
41414,daryladdy12141955
69942,annabrooks631968
68913,billyperron5241978
35789,marlondrake1221984
2097,stephanielee8121976
99199,juliaswartz141990
81917,daviddennis131960
13455,ivafoster7251969
71602,lyndiarollins231948
62736,dwayneennis7211943
62245,joshuahowe1141963
28521,donnasims8281965
30635,carlandrews10201973
34602,henryross2211980
29348,nancybaker8271954
59651,angelamoody131959
32549,johnwarren3251986
94450,beverlymason1131946
42331,mariasalley3251969
29752,francesmiller421985
86451,maryhamilton8211985
27750,mariakeyes6261991
75403,craigealy1131964
59808,brittanylong12271958
84344,judyramsey8101973
88527,jesuswhitley3181940
42830,danielhouse7281958
56378,jopearson2181940
13909,curtismiller12251943
65977,katinamorris8291966
3281,maryking12241997
44782,susanking11261984
29496,malianelson6231979
23334,charlesdorgan7291965
18463,williamwalker1121956
13718,christamayers4221993
42390,josephwilson1271994
8608,ericajones5201954
3834,dorissmith12241943
77192,lindasnyder3151940
97178,jamesbell11301945
45445,sylviacates6281977
38623,blancaharris131989
49551,teresamcclain3291994
97553,williejones7241978
1745,marywiles2151978
576,lindabirge2151963
58073,noefriedman8121983
19720,bryanoleson11301979
86716,ryanperkins7141952
62018,johnscott711948
35550,billycross2281944
9225,robynwilliams4221947
33963,jamestobin1241963
85699,dalelauer2211964
69104,karennester8101985
41987,joanyoder2271953
20809,olaperry4161950
89077,paulrich1181975
51793,howarddeas3251952
38102,stephendouglas2281995
85571,charlesbeals2211954
53993,micheleparsons4271959
68414,sandramay12171996
8406,leemurrin3211969
12348,kevinshaffer3201955
75070,gerardodingle8101975
57288,patriciaobregon8261967
37291,matthewsullivan6221947
82013,robertshay3151937
29280,jannacalles5271948
65974,travisconway8271939
27148,jasongill1181977
19643,edwinallen1251964
91420,rosalindlane7241962
31477,gloriahuber4101974
36858,terrydavis12201978
18313,ramonkitchen1151964
36288,franciscorobey2101945
47002,joyballard8151974
34732,janedillon831998
