uid,identifier
41508,douglasramirez831949
38935,danielpeters4221981
14749,lesliethomas1221977
51348,aprillawrence10121973
94197,edwinbridges4101998
605,cherisevargas10141937
40979,maudiebrown7181963
4232,karlgross5201986
93132,carmenjones8231957
1453,michaelarena1251967
52386,stevenjohns12181943
98141,janetellison4142003
17987,tommunden4221950
81178,harrybowen4211998
31754,thomasclaire4161949
58217,maryjones2231994
47201,rosevargas12181943
49229,jimmypeters921944
17154,donnalott4271965
20400,richardmckinney611970
5803,lesliebrennan721990
94412,michelletorres5261979
60644,lorayanez331956
58621,josewilliams10141956
28812,josephbratton821937
70421,patrickstover4231977
93984,beatricesalas8161987
42793,josephmiller7231953
413,marieyee4251955
10939,cynthiasimpson711996
10148,sarahpeck1171940
67678,dianetovar12251966
15589,marthabean9161973
28840,bettysimone4171980
25424,daisycomer9151968
44548,mamielopez6281957
88492,marychong211987
93975,raynichols1221957
74381,carlosthorne3281991
43006,mildredbergan9141968
26011,idastanley5141956
70124,jamesmullins611998
72207,ryanpalmer1161944
63398,brendannichols2271943
439,theresahill7211939
86703,nancyhudson711959
33893,brendacarlson7221982
26241,charlescaudill11241970
25253,johnwallace531940
39883,johncouch1011953
46647,thomascole4261997
52345,jeantalbott5231971
62829,enriquesparks1241995
60068,jaimeemory3121950
77163,carolestrada7151963
20602,brianhardy371993
65390,michaelbradley4291952
83457,tonylewis3241988
64014,donnagross5161943
94725,troymiller1221984
29865,gerardscott10311946
22728,michaelbrown2161993
40901,andrehughes6131997
24170,brettanderson10201947
65928,marvinkester4281989
22700,johnbaker7241980
53907,ronaldlee10171989
40821,debbiemcnutt12311944
52457,nicolemills7131967
54072,lindatanner1221970
85860,stephanieho11261959
28500,jeffiehull1161938
7646,calliebartos2131990
63700,lisalong1281950
81607,rosabelden4161958
74650,linnielambert6261991
2120,annbailey1011985
25232,tarawalden2211998
85451,robinpeery1011973
17944,iramorris3171995
82766,ardenchambers12101978
2512,dennislee12131947
24055,michaellocke4101975
51670,juanmabry6251957
56073,eddiesmith781974
94241,marybourke2241988
50314,andygray5231997
40589,michaelwatts10281966
93989,johnhickman6171963
41578,lorettanicholas3181967
81653,carollowe3141998
61849,dorothydennis12161984
55059,lelarivera10161947
25885,charlesmoss10141998
39424,williamandrews4171945
22349,richardsantos2201966
8868,juanhott411975
34669,michaelpatterson731993
8043,devinbrown7311945
30904,johnlee5311975
6871,alkern6121978
10315,fannieadams4291978
55717,williejohnson521940
61980,helenmains8211944
48202,williamcarter5311939
61550,cindysmith11201979
84785,starmckinney1161994
2964,danielsmith8221997
31017,scottshepard8261992
52342,brucewright10241973
82446,anitatucker2141962
38440,julietaylor6201981
